"","logFC","AveExpr","t","P.Value","adj.P.Val","B","gene_symbol"
"A_33_P3369441",-0.62749,2.07253,-1.17202964420384,0.274783816879584,0.787826245856916,-5.25625679774374,"LOC100132111"
"A_33_P3270337",0.13866,0.82717,1.17190379684916,0.274831535018263,0.787826245856916,-5.25638671789631,"STK32C"
"A_33_P3362812",0.1222072,-0.1211266,1.17185780726159,0.274848974794608,0.787826245856916,-5.25643419346504,""
"A_33_P3254996",-0.1489365,0.34293675,-1.17180749939662,0.274868053144727,0.787826245856916,-5.25648612538112,"DSCR9"
"A_33_P3544887",0.13814875,-0.336423125,1.17155226031513,0.274964864603002,0.788019778668913,-5.25674958066504,"TTC28"
"A_23_P170058",-0.16549575,-0.143117875,-1.17127524840468,0.275069965898752,0.788237025509204,-5.25703546523338,"PSMB2"
"A_33_P3240318",0.1036025,1.03647125,1.17103143091368,0.275162499979206,0.788244283661047,-5.2572870539043,"PITX3"
"A_24_P287756",-0.13208625,-0.262979375,-1.17092901068549,0.275201378269849,0.788244283661047,-5.25739272787843,"NUDT21"
"A_33_P3309429",0.16379125,-0.365781875,1.17085436913794,0.275229714710767,0.788244283661047,-5.25746973669878,""
"A_33_P3214179",-0.13166,-0.2831075,-1.17071869120821,0.275281228706515,0.788244283661047,-5.25760970908107,""
