"","logFC","AveExpr","t","P.Value","adj.P.Val","B","gene_symbol"
"A_32_P384562",0.8026725,-1.39576375,7.34195376301903,8.42437218017309e-05,0.785837951794814,-3.15196331608736,"CROCCP3"
"A_33_P3245228",-1.5230775,1.98413625,-7.09553544756967,0.000106932345414914,0.785837951794814,-3.17003458378573,"BPIFA1"
"A_33_P3329028",1.80029,1.07533,6.96684929378304,0.000121419138753246,0.785837951794814,-3.18006878297122,"AKR1CL1"
"A_33_P3235561",1.436965,0.241135,6.60982277470883,0.000174363657746738,0.785837951794814,-3.21027568681566,"CAPZB"
"A_23_P430948",-1.0929175,1.58996625,-6.58979910620222,0.00017801376663135,0.785837951794814,-3.21208023926838,"ATP13A4"
"A_23_P78867",0.95815,3.20295,6.57824910211693,0.00018015760513229,0.785837951794814,-3.21312675735607,"RYR1"
"A_23_P31453",0.986924999999998,-7.4038125,6.57759744042794,0.000180279410826982,0.785837951794814,-3.2131859259453,"STEAP1"
"A_33_P3347281",0.740945,-0.75847,5.99929144643933,0.000334972607804582,0.999926666020557,-3.27132509507231,"HNMT"
"A_23_P362191",-0.9316,4.917925,-5.89942199481782,0.000374346039397506,0.999926666020557,-3.28261673885511,"LINC00324"
"A_23_P155596",-0.918191875,0.8588040625,-5.85037645677477,0.000395527646707464,0.999926666020557,-3.28831099226428,"FMO3"
"A_23_P411947",-1.4376465,0.58148675,-5.83683732553987,0.000401604932863855,0.999926666020557,-3.28990057850105,"TEDDM1"
"A_23_P383422",0.857550000000001,1.952075,5.7590678174069,0.000438567054234716,0.999926666020557,-3.29918227888077,"NFKBID"
"A_33_P3416043",-1.107905,0.9957475,-5.55726351926091,0.000553169995666824,0.999926666020557,-3.32451732997018,""
"A_33_P3267731",-1.52467,0.0965525,-5.51187859830648,0.000583252368525082,0.999926666020557,-3.33047501049437,"LOC100130954"
"A_23_P51787",1.3246975,-1.50937625,5.467578629234,0.000614356782077634,0.999926666020557,-3.33638607459885,"AMPD1"
"A_24_P555473",0.70274325,-0.289443375,5.40246439580313,0.000663431377451917,0.999926666020557,-3.3452499321955,"MARCH3"
"A_33_P3258875",-0.5481725,0.57895875,-5.2980026735342,0.000751389598275363,0.999926666020557,-3.35991940802995,""
"A_23_P91317",-0.89589,0.44875,-5.19848335769958,0.000847198577955199,0.999926666020557,-3.37442901085219,"RAD21L1"
