"","logFC","AveExpr","t","P.Value","adj.P.Val","B","gene_symbol"
"A_23_P131024",-2.1895,6.326675,-12.9738743953218,9.62229622798889e-07,0.0137325324840953,5.3023348488096,"ZBTB32"
"A_23_P149529",1.95895,-5.71995,12.9596661086516,9.7053128973429e-07,0.0137325324840953,5.29701378179823,"TACSTD2"
"A_23_P338505",-0.9210942,0.5029204,-10.3540437079311,5.53357119100022e-06,0.0395115899547703,4.1204306235063,"C19orf40"
"A_23_P135381",1.5165,-8.02475,10.3121056770203,5.70823083782172e-06,0.0395115899547703,4.09771154139549,"SP5"
"A_23_P110837",1.05905,-3.979675,9.92058462578372,7.67099473360216e-06,0.0395115899547703,3.87880066100733,"IRX4"
"A_33_P3326483",1.095125,-4.8657125,9.80641247784875,8.37731155619003e-06,0.0395115899547703,3.81257362494648,"CRABP1"
"A_23_P204947",1.0356425,-1.19135375,9.32124996548747,1.23036311023914e-05,0.0440487607021198,3.51842120693114,"GJB2"
"A_33_P3399318",1.323775,-5.7458125,9.2575514744669,1.29567213053715e-05,0.0440487607021198,3.47821258383656,"GNG12"
"A_33_P3212684",0.9535525,-1.44509875,9.00417121014136,1.59643859786457e-05,0.0440487607021198,3.31445232460148,""
"A_23_P46429",1.615375,-6.8786375,8.7717580940953,1.94179014241236e-05,0.0440487607021198,3.15870891277393,"CYR61"
"A_33_P3256920",1.1911225,-0.10205125,8.7092878546519,2.0482429149269e-05,0.0440487607021198,3.11591560788471,"WNT7B"
"A_33_P3391316",1.710625,-3.8324625,8.70873390883042,2.04921540904269e-05,0.0440487607021198,3.11553435051646,"LOC441956"
"A_24_P190472",1.218825,-3.5712875,8.52186092092648,2.40855685595675e-05,0.0440487607021198,2.98509252812227,"SLPI"
"A_33_P3394272",1.180025,-2.2680875,8.47616388882632,2.50673061129957e-05,0.0440487607021198,2.95263385598898,"LINC00473"
"A_23_P109913",-1.6145,8.055925,-8.46374590718168,2.53417074028652e-05,0.0440487607021198,2.94377472431633,"CXCR6"
