"","logFC","AveExpr","t","P.Value","adj.P.Val","B","gene_symbol"
"A_24_P411186",1.15795,-3.3,10.0131674663458,8.24615799982926e-06,0.154061648748065,3.09802273238288,"BCL11A"
"A_23_P302595",0.84845,-2.21865,8.68156806597714,2.37358214312428e-05,0.154061648748065,2.45143063035584,"C6orf218"
"A_23_P212968",1.02955,-3.970325,8.41837455930952,2.9722381630543e-05,0.154061648748065,2.30436992271075,"UGT2B11"
"A_33_P3289236",0.722025,-4.2707125,8.35489047489088,3.14064735118336e-05,0.154061648748065,2.26783687481255,"HPR"
"A_33_P3419696",1.0845,-2.590575,8.34231698452016,3.17524614078299e-05,0.154061648748065,2.26055119924703,"FGF2"
"A_23_P145724",1.11939,-0.85058,8.25504778173214,3.4274004170871e-05,0.154061648748065,2.20952242904701,"PPP1R17"
"A_33_P3361112",1.253675,-3.5421875,7.90598446653624,4.68395677982864e-05,0.170986956417527,1.99711551768774,"ABCG8"
"A_23_P122216",0.787124999999999,-4.5197875,7.80476976397302,5.13855706091433e-05,0.170986956417527,1.93295301409501,"LOX"
"A_23_P257129",0.832185,-1.2607325,7.69157237697307,5.70590510848253e-05,0.170986956417527,1.85977312862431,"PAEP"
"A_33_P3245228",-1.5103525,1.97777375,-7.28678424054003,8.38259728734159e-05,0.218879070817161,1.58530536444362,"BPIFA1"
"A_23_P154379",0.85497,-1.150565,7.0869960914979,0.000101970693464274,0.218879070817161,1.44213226344537,"NAT8"
"A_33_P3212109",1.373325,-4.7913625,7.01968460350555,0.000109032166330103,0.218879070817161,1.39269920272189,"DCDC2"
"A_23_P1691",0.7183,-6.365875,6.98463263740782,0.000112922496769526,0.218879070817161,1.36671414759604,"MMP1"
"A_24_P201171",0.6286,-3.217525,6.96987769436401,0.000114605859286887,0.218879070817161,1.35572571535855,"STXBP1"
"A_33_P3620087",0.944556,-0.637827,6.71498178262966,0.000148543024236142,0.218879070817161,1.16111892539648,"LOC400756"
"A_24_P940006",0.84175,-2.10585,6.69377794817165,0.000151832163663401,0.218879070817161,1.14451618403721,"EFNB3"
"A_23_P37988",0.585399999999999,-3.21665,6.58856810259001,0.000169389080190102,0.218879070817161,1.0611740611054,"CPNE2"
"A_23_P110837",0.793699999999999,-3.8738,6.54794543755301,0.00017675880591936,0.218879070817161,1.02856204488941,"IRX4"
"A_33_P3232011",1.143725,-7.3358375,6.52033897661056,0.000181969070580724,0.218879070817161,1.00626052537121,"RAB17"
"A_23_P254797",0.654135,-0.8536825,6.43941898944514,0.000198244394164027,0.218879070817161,0.94023698298049,"BPIFB2"
"A_33_P3737979",0.957685,-1.5091075,6.36998058000094,0.000213497027304554,0.218879070817161,0.882796789950633,"SCARNA23"
"A_23_P127948",0.527424999999999,-6.8660875,6.30463959225047,0.000229039537401347,0.218879070817161,0.828076258159075,"ADM"
"A_23_P46429",1.117475,-6.9111875,6.27964472396613,0.000235311686587395,0.218879070817161,0.806970799360638,"CYR61"
"A_24_P194881",1.3433,-2.852175,6.27838020406588,0.000235633998681798,0.218879070817161,0.805900489046912,"SHANK3"
"A_24_P149036",0.5729,-4.519,6.27578528002665,0.000236296941946117,0.218879070817161,0.803703329540543,"DPYSL3"
"A_23_P253321",0.677315,-1.4679925,6.13505993909349,0.000275524489504549,0.218879070817161,0.682979582111532,"PNOC"
"A_23_P413888",0.577675,-1.1631375,6.13332643571143,0.000276050432985542,0.218879070817161,0.681473098927135,"SLC35F1"
"A_24_P288890",0.671872,-0.471934,6.13163429090485,0.000276564895509286,0.218879070817161,0.68000209996393,"FAM101A"
"A_23_P20484",0.839325000000001,-4.6172125,6.05264716357876,0.000301796297604118,0.218879070817161,0.610832101119637,"FGL1"
"A_33_P3225978",0.667511325,0.3707043375,6.03284984768123,0.000308510725688715,0.218879070817161,0.593339364682021,"OR14A16"
"A_23_P201808",0.850325000000001,-6.5588875,6.02684611636155,0.000310579323177251,0.218879070817161,0.588022099048263,"PPAP2B"
"A_23_P165201",0.74625,-1.6364,5.96462407279052,0.000332941026955698,0.218879070817161,0.532572615804642,"PRODH2"
"A_24_P252996",0.96685,-2.780975,5.95929697338251,0.000334936350767329,0.218879070817161,0.527796257556269,"FOLR3"
"A_23_P141345",0.718375,-2.8989125,5.92758371957786,0.000347090717179821,0.218879070817161,0.499266255172842,"MPP3"
"A_32_P78681",0.5864,-2.233875,5.91000024915578,0.000354038304259596,0.218879070817161,0.483377146695298,"GLP2R"
"A_33_P3424339",0.8026375,-1.23018125,5.90959571916726,0.000354199932575624,0.218879070817161,0.483011003566102,""
"A_23_P144656",0.715625,-2.3591375,5.90951482661261,0.000354232262607121,0.218879070817161,0.482937783899046,"CDH10"
"A_32_P78101",0.625,-1.699025,5.89434815542268,0.000360351634211008,0.218879070817161,0.469190803631253,"IGSF21"
"A_23_P118894",0.917199999999999,-4.29725,5.88863639630646,0.000362686255292196,0.218879070817161,0.464003937622324,"PRR15L"
"A_23_P33168",0.5547265,-0.19941925,5.88787864027362,0.000362997228234211,0.218879070817161,0.46331541533646,"SLC18A1"
"A_23_P214168",0.626349999999999,-5.4563,5.8771954253654,0.000367412838310982,0.218879070817161,0.453598268004634,"COL12A1"
"A_23_P144827",0.5464,-3.068625,5.86893466099947,0.000370867707537641,0.218879070817161,0.446071666802887,"FBXL7"
"A_23_P302550",-0.924625000000001,7.9321875,-5.85245783714807,0.000377865965394656,0.218879070817161,0.431025682039992,"RGS18"
"A_23_P6818",0.955849999999999,-1.8493,5.84769614704525,0.000379915372721058,0.218879070817161,0.426669167716192,"SEMA3G"
"A_24_P134850",1.210665,-1.4151675,5.82816233420642,0.00038845148876016,0.218879070817161,0.408758350137742,"PLEKHH1"
"A_33_P3243887",1.0931,-3.206275,5.78514310285607,0.000408003922365462,0.218879070817161,0.369090739378185,"IL11"
"A_23_P204998",0.882325,-3.1969375,5.77477963759522,0.000412874251799344,0.218879070817161,0.359488752217991,"FARP1"
"A_23_P340717",0.777025000000001,-2.0795625,5.76736970983055,0.000416395734031919,0.218879070817161,0.352612318761532,"ONECUT1"
"A_23_P139050",-0.6469275,1.05418625,-5.76511999412559,0.000417471408329183,0.218879070817161,0.350522765205887,"OR8D2"
"A_33_P3332329",1.269325,-1.6615625,5.68607023966572,0.000457277508080403,0.218879070817161,0.276562971426275,"LOC120824"
"A_23_P205428",1.19755,-2.15025,5.66185338957817,0.000470292773358472,0.218879070817161,0.253695188412432,"FOXG1"
"A_23_P408376",0.95985,-4.0194,5.64836037152704,0.000477720650785225,0.218879070817161,0.24091084159342,"HSPA12A"
"A_23_P96383",0.730075,-4.8545875,5.63653924525533,0.000484334106211908,0.218879070817161,0.229685236956944,"SRPX"
"A_32_P385587",0.54175,-4.15755,5.6301180845016,0.000487968577746053,0.218879070817161,0.223577627263867,"ALAS2"
"A_33_P3215392",1.097235,-1.1988825,5.61277977313435,0.00049793277291851,0.218879070817161,0.207050977608162,"EXOC3L2"
"A_23_P134454",0.580750000000003,-5.8396,5.58257470060721,0.000515829168014957,0.218879070817161,0.178137671423722,"CAV1"
