"","logFC","AveExpr","t","P.Value","adj.P.Val","B","gene_symbol"
"A_23_P96383",-0.84836,-5.56938,-5.72685630145457,0.000187250413458133,0.999992679030541,-3.25334034553863,"SRPX"
"A_33_P3369991",-1.1670432,-0.8784384,-5.69144509674758,0.000196621589185475,0.999992679030541,-3.25849269173604,""
"A_23_P212089",0.8726,2.8223,5.63607692457244,0.000212297107758597,0.999992679030541,-3.26667199805496,"NFKBIZ"
"A_23_P152235",0.958819999999999,-5.83161,5.28316181488905,0.000349686921783421,0.999992679030541,-3.32253391445058,"IRX3"
"A_23_P210425",-1.13234,-2.00603,-5.03381681433334,0.000502863897944332,0.999992679030541,-3.36620086489135,"MYL9"
"A_23_P166848",1.26104,-2.4876,4.96370516213296,0.000557841175490145,0.999992679030541,-3.37915526190819,"LTF"
"A_32_P809810",-0.7331616,-0.4558292,-4.95902008390836,0.000561736379499433,0.999992679030541,-3.38003187656518,"LOC100130433"
"A_33_P3413353",-0.675252,0.196762,-4.86422464751512,0.000647100555718302,0.999992679030541,-3.39806931579376,""
"A_33_P3301469",-0.784604,-0.831384,-4.59975147293528,0.000966799983700275,0.999992679030541,-3.45153938047173,"ANKRD30BL"
"A_23_P500542",-0.698526,-1.428717,-4.58599582592939,0.000987470059627454,0.999992679030541,-3.45445211271583,"DMBX1"
"A_23_P100022",-0.498848,-0.870694,-4.43666231310809,0.0012445373790103,0.999992679030541,-3.48694672170298,"SV2B"
"A_23_P156993",-0.6241254,0.0528273,-4.4278661357154,0.0012617376359045,0.999992679030541,-3.48891144145113,"CNOT4"
"A_23_P154037",-0.60998,-2.48631,-4.35773920073874,0.00140818748646714,0.999992679030541,-3.50478094153018,"AOX1"
"A_23_P134347",-0.7026,-4.6968,-4.34375459575885,0.00143948233739705,0.999992679030541,-3.50798972944983,"CPVL"
"A_23_P338495",-1.03032,3.19604,-4.31283049828657,0.00151132028585366,0.999992679030541,-3.51513791043962,"MARCH8"
"A_32_P107876",-0.599859999999999,-3.93463,-4.30819367017845,0.00152241384370522,0.999992679030541,-3.51621599620029,"FRAS1"
"A_33_P3234635",1.297152,-1.807384,4.29456854847344,0.00155551168432062,0.999992679030541,-3.5193934079101,"NOTUM"
"A_23_P409449",-0.8137574,-0.0741699,-4.28199324542796,0.0015867331845067,0.999992679030541,-3.5223386143286,"TAL2"
"A_23_P207850",-0.6835,-1.72397,-4.2696382889661,0.00161805176993296,0.999992679030541,-3.52524404462944,"TNS4"
"A_33_P3374443",-0.494388,0.23356,-4.26076383598642,0.00164094940787535,0.999992679030541,-3.52733824478348,"L1CAM"
"A_23_P144827",-0.557019999999999,-3.41691,-4.20462746915821,0.00179393294395013,0.999992679030541,-3.54072677105535,"FBXL7"
"A_23_P136371",-0.920984,-1.505988,-4.18221124941261,0.00185915501843087,0.999992679030541,-3.54614174423572,"NDST4"
"A_33_P3360072",1.234258,-1.555111,4.16731843405452,0.00190386350135266,0.999992679030541,-3.54976116124423,"RANBP3L"
"A_24_P83379",1.323468,-1.652526,4.16036823874651,0.00192511395955443,0.999992679030541,-3.55145626025495,"WDFY3"
"A_24_P135322",0.868180000000001,-4.83869,4.10616478338065,0.00209965098299227,0.999992679030541,-3.56480748425909,"NRP1"
"A_33_P3293353",-0.768498,-1.023991,-4.07584525113178,0.0022044644725283,0.999992679030541,-3.572377963776,"KCTD3"
"A_33_P3304133",-0.613178,-0.824099,-4.05544789029146,0.00227805911243401,0.999992679030541,-3.5775125614768,"GLB1L2"
"A_23_P154972",-0.6885,-2.15315,-4.04677035960521,0.00231014605800569,0.999992679030541,-3.57970712575174,"ZNF280A"
"A_23_P138524",-0.79922,-1.32227,-4.02485816955764,0.00239330027779308,0.999992679030541,-3.58527590294487,"CPXM2"
"A_23_P8640",-1.0836,-5.31084,-4.02271371148892,0.00240160529732086,0.999992679030541,-3.58582299020514,"GPER"
"A_23_P201628",-0.822619999999999,-5.40563,-4.01429072932188,0.0024345194085185,0.999992679030541,-3.58797545375224,"LAMC1"
"A_33_P3367761",-0.485072,0.603076,-4.00504904292322,0.00247117774817537,0.999992679030541,-3.59034378082564,""
"A_24_P276102",1.2018836,-1.2911382,3.99780493134134,0.00250031699680534,0.999992679030541,-3.59220506779008,"RBL1"
"A_24_P348203",-0.492026,-1.195447,-3.9910584434144,0.00252777867169092,0.999992679030541,-3.59394235070339,"LRRC8E"
"A_24_P782308",-0.65448,-2.63052,-3.97261056105925,0.00260449761247141,0.999992679030541,-3.59871186772487,"NEDD4L"
"A_33_P3357658",-0.4433,-1.55513,-3.97043613751248,0.00261369981690663,0.999992679030541,-3.59927588112703,"HMGA2"
"A_33_P3337574",-0.65609714,-0.01412017,-3.96617422335972,0.00263183529904349,0.999992679030541,-3.60038248469125,"FGF14-IT1"
"A_23_P216556",-0.46222,-2.94245,-3.95946813954941,0.00266063875536915,0.999992679030541,-3.6021267367185,"EPB41L4B"
"A_33_P3214720",0.571539999999999,2.77359,3.9486322132118,0.00270788042869632,0.999992679030541,-3.60495297831674,"ZC3H12A"
"A_23_P109964",-0.430978,0.514003,-3.93738594971933,0.00275784120198256,0.999992679030541,-3.60789647536182,"CCDC54"
"A_24_P296587",-0.69133766,-0.03776937,-3.91477246042858,0.00286124412179173,0.999992679030541,-3.61384675202168,"DLX3"
