"","logFC","AveExpr","t","P.Value","adj.P.Val","B","gene_symbol"
"A_33_P3399318",1.469125,-5.6731375,11.0181660092769,3.51984328270423e-06,0.0371073886014672,4.39115685167295,"GNG12"
"A_33_P3335975",1.5525675,-1.89624125,10.9759914331181,3.62521103715437e-06,0.0371073886014672,4.37081971985568,"LOC100128176"
"A_33_P3232011",1.66625,-7.5971,10.8596342524204,3.93461866201539e-06,0.0371073886014672,4.31406313609361,"RAB17"
"A_23_P110837",1.03225,-3.993075,10.0786810047727,6.96141190552622e-06,0.0410194778554544,3.90716973475347,"IRX4"
"A_23_P141345",0.86955,-2.9745,10.0232446532261,7.25967085821324e-06,0.0410194778554544,3.87647318363196,"MPP3"
"A_24_P230563",-1.547425,7.7507375,-9.78726044952809,8.69886074763108e-06,0.0410194778554544,3.74294579465275,"IL2RA"
"A_23_P135381",1.349375,-8.1083125,9.34843571099572,1.23010443735903e-05,0.0497190640659987,3.48181821895148,"SP5"
"A_23_P116898",1.193275,-9.1333625,8.78644769721358,1.95718804962458e-05,0.0632168728442882,3.1212521555725,"A2M"
"A_23_P149529",1.245925,-6.0764625,8.75455941555353,2.01092798783654e-05,0.0632168728442882,3.09985955788954,"TACSTD2"
"A_23_P110957",1.29975,-5.607,8.50300934508706,2.49722119726561e-05,0.0706538793342358,2.92741856668029,"FOXF2"
"A_23_P422724",0.791299999999998,-5.796825,8.28554814733637,3.02430379268452e-05,0.0717167574372524,2.77292170804897,"PPIC"
"A_33_P3333523",-0.825825,-1.6473875,-8.22460060878475,3.19339535893558e-05,0.0717167574372524,2.72869142154217,""
"A_33_P3253234",1.084275,-3.7818375,7.962359476259,4.05089346087412e-05,0.0717167574372524,2.5335939684166,"IQSEC2"
"A_23_P33326",1.625025,-3.4003625,7.95955622547416,4.06134277561957e-05,0.0717167574372524,2.53146572993412,"ADRA1B"
"A_23_P137381",0.74084,-1.34908,7.94154210587444,4.12920906048268e-05,0.0717167574372524,2.51776743749212,"ID3"
"A_23_P109913",-1.57545,8.07545,-7.91005499461069,4.25087393977294e-05,0.0717167574372524,2.49373270587564,"CXCR6"
"A_33_P3326483",0.974049999999998,-4.92625,7.89532766400446,4.30913963324246e-05,0.0717167574372524,2.48245103049814,"CRABP1"
"A_23_P142849",0.848050000000002,-5.9579,7.79373904463161,4.73601754714283e-05,0.0718140523609852,2.40393003282475,"RND3"
"A_24_P333697",1.10425,-0.6918,7.68192197795532,5.26085784096884e-05,0.0718140523609852,2.31607088859288,"KLK13"
"A_33_P3389286",0.617674999999999,-4.9966875,7.60858995385865,5.63993156128572e-05,0.0718140523609852,2.25762316010034,"SFN"
"A_33_P3224803",0.8768525,0.04192625,7.58028332548247,5.79426934684953e-05,0.0718140523609852,2.23488449933748,"NCF1"
