"","logFC","AveExpr","t","P.Value","adj.P.Val","B","gene_symbol"
"A_23_P106362",5.520644,2.975938,12.9059332450717,1.25579937005637e-07,0.00343335547773411,7.14107247669877,"AQP9"
"A_23_P45389",2.079878,1.654881,11.6714155150591,3.28577955290621e-07,0.00449166064882279,6.47228045082981,"RAB9A"
"A_23_P70670",2.924426,0.652027,10.8883333791142,6.34067407549554e-07,0.00524746223974768,5.98991375384077,"CD83"
"A_23_P119478",4.3113,1.63777,10.4406095261629,9.40553451391174e-07,0.00524746223974768,5.69121752768887,"EBI3"
"A_23_P131435",1.4869162,-0.8323419,10.2425904654822,1.12489723649851e-06,0.00524746223974768,5.55340397963951,"CD302"
"A_33_P3395008",3.1204284,1.6048058,10.2168686048011,1.15160107675516e-06,0.00524746223974768,5.53523699972453,"ACOXL"
"A_23_P106002",1.34044,2.08368,9.87557099758216,1.57968189766821e-06,0.00616978615460698,5.28823696609311,"NFKBIA"
"A_33_P3272231",4.815662,0.706089,9.30248822060887,2.74237490287265e-06,0.00794682006288424,4.84741178196194,"MFSD2A"
"A_33_P3402035",2.2695878,1.1229261,9.24506702057795,2.90259778573919e-06,0.00794682006288424,4.80135152528546,"TRAF4"
"A_23_P343398",3.53548,4.85632,9.19067835926758,3.06378798464e-06,0.00794682006288424,4.75739530903621,"CCR7"
"A_23_P139500",2.42592,-3.61296,9.14792562102018,3.19733067636162e-06,0.00794682006288424,4.72261703277518,"BHLHE41"
"A_23_P356616",2.55388,2.12608,8.93633219820485,3.95845011406408e-06,0.00901866884320932,4.54751669631199,"ABTB2"
"A_23_P340848",4.864894,2.048093,8.82070862055825,4.45596087995173e-06,0.00937122849676002,4.44970514351664,"PTGIR"
"A_24_P411121",2.16686,2.95459,8.69385830758812,5.08119293259292e-06,0.00977050754847609,4.34062649911424,"TNFRSF18"
"A_23_P74097",1.269704,0.981428,8.64256466166813,5.3605564457623e-06,0.00977050754847609,4.29598572327081,"TCEB3"
"A_24_P305938",2.107246,1.808517,8.50801499429135,6.17587183269555e-06,0.0102510486006824,4.17740564357973,"RAB9BP1"
"A_23_P15654",1.908038,0.333481,8.41546879270496,6.81445450673428e-06,0.0102510486006824,4.09458149289612,"TRAF4"
"A_23_P413760",1.724082,2.008119,8.40151551418594,6.91680343196516e-06,0.0102510486006824,4.08200373911609,"P2RX5"
"A_33_P3835524",1.0236,2.03498,8.35142146796992,7.29823097678522e-06,0.0102510486006824,4.03665162700345,"POU2F2"
"A_23_P433785",1.66062,2.56671,8.32619104826064,7.4989382594604e-06,0.0102510486006824,4.01369271880882,"P2RX5"
"A_24_P122403",1.043164,0.898858,8.14649111100691,9.11414936069495e-06,0.011834880763268,3.84788019095504,"TCEB3"
"A_33_P3421913",1.707864,-1.702928,8.10644609472207,9.52331297702621e-06,0.011834880763268,3.81037608528409,"CADM1"
"A_23_P342138",-0.78888,-1.9626,-7.95057102886258,1.13164238864762e-05,0.0134517838720112,3.66243553647481,"ADAMTSL1"
"A_32_P108156",5.123202,3.266339,7.74557541408521,1.42537656512672e-05,0.0156191056947314,3.46304828501297,"MIR155HG"
"A_24_P226355",0.728716,1.305802,7.70299884992716,1.49620269857097e-05,0.0156191056947314,3.42093609649808,"RANBP9"
"A_23_P37983",2.3817774,-1.3573513,7.68400513435861,1.52902088085295e-05,0.0156191056947314,3.40207089471162,"MT1B"
"A_23_P391764",0.875564,1.565938,7.66211759247363,1.56780938004591e-05,0.0156191056947314,3.38027104596614,"RAPGEF1"
"A_24_P208909",-1.2219,-3.93037,-7.64460322427059,1.5996157990215e-05,0.0156191056947314,3.36278014510357,"TRIM2"
"A_24_P79070",3.218514,2.733923,7.60699770043464,1.67029528752404e-05,0.0156836865551926,3.3250842453322,"GNG8"
"A_23_P427703",2.36992832,-1.32747584,7.58108651508492,1.72096048520768e-05,0.0156836865551926,3.29899862340126,"MT1L"
"A_23_P119337",1.1596462,0.7200569,7.49001165386997,1.91268237921898e-05,0.0166566588491016,3.20657956102567,"ATF5"
"A_23_P212089",1.3595,3.06575,7.47362454169013,1.94957235980706e-05,0.0166566588491016,3.18982904846782,"NFKBIZ"
"A_23_P213385",2.41921566,-0.68897217,7.39833306593652,2.1292523972328e-05,0.0169948844115596,3.11238773423045,"BASP1"
"A_33_P3338300",1.13618,2.37427,7.35906803893524,2.23000247674317e-05,0.0169948844115596,3.07168688589649,"CASZ1"
"A_23_P154037",-1.1371,-2.74987,-7.3121833766607,2.35711168041834e-05,0.0169948844115596,3.02280326787324,"AOX1"
"A_33_P3394933",1.340917,-0.8763615,7.29842523080002,2.39588324806256e-05,0.0169948844115596,3.00839951881411,"P4HA2"
"A_23_P345065",1.001536,0.879712,7.29044764449044,2.41868034322244e-05,0.0169948844115596,3.00003528230409,"SCLY"
"A_23_P106844",2.8491388,-1.4096106,7.28765523094045,2.42671542355938e-05,0.0169948844115596,2.99710539304084,"MT2A"
"A_23_P1602",2.1291206,-1.1776597,7.28069711151183,2.44686309515005e-05,0.0169948844115596,2.98979989107733,"CDC42EP2"
"A_23_P140373",1.617102,1.471629,7.26302830149425,2.49884200878841e-05,0.0169948844115596,2.9712180123256,"FLVCR2"
"A_23_P202156",1.00562,2.72423,7.2464793584251,2.54861104928289e-05,0.0169948844115596,2.95377351532822,"NFKB2"
"A_33_P3220615",-0.944240000000001,-5.1314,-7.10525322110087,3.01966816441818e-05,0.0196566018131412,2.80330534675984,"LIN28B"
"A_23_P88069",2.39088,-3.13536,7.03809811054297,3.27598802514837e-05,0.0208291889785015,2.7307417313056,"LHFP"
"A_24_P919452",1.37094,2.56669,6.96349540396623,3.58859180437785e-05,0.0219124992863587,2.64935586500813,""
"A_33_P3231156",1.73586238,-0.72128881,6.94791292017762,3.65787089072729e-05,0.0219124992863587,2.63225296256333,""
"A_33_P3234530",1.06306,5.04853,6.94149710217295,3.68681407158925e-05,0.0219124992863587,2.62520069475718,"TNFRSF25"
"A_23_P257583",-0.8843,-2.40695,-6.90153018652653,3.87277773853988e-05,0.022467524289029,2.58113155629532,"DENND2A"
"A_23_P360964",2.96065,-0.486795,6.88665559358726,3.9445543740797e-05,0.022467524289029,2.56466958000322,"DACT3"
"A_23_P420417",0.8958796,-0.8145202,6.7875619515907,4.46097459501694e-05,0.0232849902527454,2.45415635520518,"TLCD1"
"A_33_P3274084",2.890012,-1.175614,6.78690400908272,4.4646381935053e-05,0.0232849902527454,2.45341766232294,"RHBDL3"
"A_23_P67042",-0.77052,-3.67786,-6.77421929113395,4.53590867344386e-05,0.0232849902527454,2.43916336467478,"MOCOS"
"A_33_P3394272",-0.976040000000001,-3.131,-6.75743756461338,4.63209175065462e-05,0.0232849902527454,2.42026777160866,"LINC00473"
"A_33_P3271111",1.6729482,0.4934459,6.74291090614442,4.71712850696958e-05,0.0232849902527454,2.4038769101645,"NINJ1"
"A_33_P3315314",1.7719992,-1.0671804,6.73757553951313,4.74878264338489e-05,0.0232849902527454,2.39784883343447,"MT1H"
"A_23_P368794",2.580956,1.894462,6.73721299397994,4.75094188742006e-05,0.0232849902527454,2.39743906077007,"TCERG1L"
"A_23_P40956",1.23338,2.19549,6.73411768319887,4.76942009566109e-05,0.0232849902527454,2.39393972691931,"GHRL"
"A_33_P3296940",1.39567912,0.50990244,6.69005423718387,5.0410496201015e-05,0.0241793502830833,2.34396702385194,"FNDC3B"
"A_33_P3278540",0.82892,-0.025266,6.63176634016706,5.42630427993244e-05,0.0249010034256862,2.27740761582078,"MRPL14"
"A_23_P121064",-0.837419999999999,-6.12041,-6.62886886526607,5.44626615654934e-05,0.0249010034256862,2.27408540624692,"PTX3"
"A_33_P3219279",4.492022,-0.169069,6.62619741301547,5.46474105903868e-05,0.0249010034256862,2.27102121104749,"JPH4"
"A_33_P3214720",0.96138,2.96851,6.6122155290968,5.56254430640727e-05,0.0249311412028155,2.25496592212676,"ZC3H12A"
"A_23_P49155",-0.61272,-1.14726,-6.57966106735787,5.79765446561463e-05,0.0255657859822426,2.21746747768718,"CDH3"
"A_32_P62211",1.000346,1.212287,6.53698293708111,6.12224509822727e-05,0.0265487826371243,2.16806044354385,""
