"","logFC","AveExpr","t","P.Value","adj.P.Val","B","gene_symbol"
"A_24_P190472",0.894399999999999,-3.7335,8.7884712613093,2.0013008407846e-05,0.313952633239206,-2.98937526143212,"SLPI"
"A_33_P3227793",-1.778525,-3.2510375,-8.60039171991464,2.34941729581087e-05,0.313952633239206,-2.99882227212065,"CGREF1"
"A_33_P3846653",0.881225000000001,-5.9129375,7.25423907410372,8.10805029900343e-05,0.517381808201133,-3.08455021722006,"KRT19P2"
"A_23_P47565",-0.741950000000001,-2.486525,-7.13650758110389,9.11126818888417e-05,0.517381808201133,-3.09391230893727,"LDHA"
"A_24_P252497",-1.757,-3.94585,-6.85239364321787,0.000121472243365126,0.517381808201133,-3.11804584996581,"TRIB1"
"A_33_P3333523",-0.8151,-1.642025,-6.78592355255803,0.00013009192840359,0.517381808201133,-3.12402672683903,""
"A_23_P131024",-0.918075000000001,6.9623875,-6.71583770675416,0.000139918621094668,0.517381808201133,-3.130478323344,"ZBTB32"
"A_24_P146683",1.100325,-1.8998125,6.61900495525227,0.000154869956806446,0.517381808201133,-3.13964541865849,"MSMB"
"A_23_P163492",1.6398775,-1.85211125,6.50526206296402,0.000174725616717909,0.518857425822538,-3.15080337527586,"BAIAP3"
"A_33_P3415062",0.87417925,-0.567375375,6.03427753455835,0.000292698560081757,0.782266171674502,-3.20193049064073,"KIAA1671"
"A_33_P3305250",-0.911625000000001,1.5551625,-5.68832820025335,0.000435189636459518,0.829752815711599,-3.24522650165049,"PSMD5"
"A_23_P338505",-0.886185,0.520375,-5.60511364449378,0.000479873786800465,0.829752815711599,-3.25645978891794,"C19orf40"
"A_23_P41942",-0.835325,-1.9848625,-5.56331603606872,0.000504196572913352,0.829752815711599,-3.26222976442873,"POLR3G"
"A_23_P149529",1.544875,-5.9269875,5.54587308899947,0.00051474375140224,0.829752815711599,-3.26466341808756,"TACSTD2"
"A_32_P46840",-0.905024999999999,-2.3100125,-5.49241503696644,0.000548602620682381,0.829752815711599,-3.27221775866148,"LOC729680"
"A_23_P139050",0.726915,1.0141925,5.4433957304925,0.000581802379047442,0.829752815711599,-3.27927392625686,"OR8D2"
"A_23_P29830",1.2506125,1.37351875,5.36701173348168,0.000638002769634794,0.829752815711599,-3.29052128505501,"CBLB"
"A_24_P355145",-1.4508975,1.60372625,-5.36582869464297,0.000638918632825817,0.829752815711599,-3.29069794139572,"DNAJC5B"
"A_23_P55632",2.1086575,-0.90217125,5.34531825969426,0.000655027757291961,0.829752815711599,-3.29377271501647,"SERPINB3"
"A_23_P156788",-0.585675000000001,3.9500625,-5.34223243225179,0.000657489609197474,0.829752815711599,-3.29423730121781,"STX11"
"A_33_P3343972",1.350575,-2.2789625,5.2860195641188,0.000704153353547202,0.829752815711599,-3.30279210922929,"RSPH1"
"A_33_P3391076",0.474975,0.475075,5.28432292041212,0.000705616941260166,0.829752815711599,-3.30305303918224,"MBNL2"
"A_24_P376391",0.812275,-2.0958875,5.27406762910617,0.000714534624502459,0.829752815711599,-3.30463364922633,"PLXND1"
"A_23_P47464",-0.824305,0.9964975,-4.99613795133914,0.00100991947996602,0.829752815711599,-3.34979957068413,"OR5AP2"
"A_23_P427023",0.514050000000002,5.731175,4.98541372975554,0.00102371798641016,0.829752815711599,-3.35163598525422,"GIMAP1"
"A_23_P25030",-0.92964825,-0.396298375,-4.96453608093726,0.00105117341575752,0.829752815711599,-3.35523184172613,"HSD17B6"
"A_33_P3419912",-1.1484025,-0.76676125,-4.95967033238871,0.00105768678122748,0.829752815711599,-3.35607385454083,"GGCT"
