"","logFC","AveExpr","t","P.Value","adj.P.Val","B","gene_symbol"
"A_23_P435521",0.744759535,0.4774902325,6.90715539168414,0.000113552419757343,0.711549755535345,-3.34722486382381,"TMEM106A"
"A_33_P3210605",0.58270575,-0.183052125,6.4751388289331,0.000178577152910326,0.711549755535345,-3.38040361913488,""
"A_24_P783008",-0.65231075,-0.506317125,-6.38721488892969,0.000196331898301483,0.711549755535345,-3.38777769259999,"LOC200726"
"A_23_P392962",0.7182975,1.10527625,6.30844945833782,0.000213898640268492,0.711549755535345,-3.39457731303307,"GRAP"
"A_33_P3228402",1.09989,-1.188605,6.17958212424379,0.000246491855571885,0.711549755535345,-3.40611327781532,""
"A_24_P138784",1.008368,-0.2602335,6.02561057511711,0.000292794844197302,0.711549755535345,-3.42060024918916,"MGAT5B"
"A_33_P3252068",0.756365,0.0362225,5.81124990977827,0.000373952146672853,0.711549755535345,-3.44213653531967,"JHDM1D"
"A_23_P47565",-0.718725,-2.3939875,-5.57212666296132,0.000494778992970592,0.711549755535345,-3.46820452055439,"LDHA"
"A_33_P3241021",0.8693,2.2033,5.4518237836014,0.000571270426128331,0.711549755535345,-3.48220157484672,"CD69"
"A_24_P238786",0.8083,-2.0942,5.43678394063473,0.000581710184444695,0.711549755535345,-3.48399515802165,""
"A_33_P3333523",-0.65855,-1.731025,-5.43218662996689,0.000584942884399756,0.711549755535345,-3.48454538900238,""
"A_23_P171296",-0.6609,-2.5017,-5.23152992157746,0.000747128422448586,0.711549755535345,-3.50949068195525,"MPP1"
"A_33_P3235611",-1.3725075,-2.15684625,-5.15642669494566,0.000819977782936188,0.711549755535345,-3.51931314379327,"SLC46A1"
"A_24_P460419",-1.704425,-2.0163125,-5.15418446837088,0.000822268672702635,0.711549755535345,-3.51961061930312,"LRRC10B"
"A_23_P416581",-0.603374999999999,-4.2614125,-5.13716648219967,0.000839885365210286,0.711549755535345,-3.52187647459584,"GNAZ"
"A_33_P3371650",0.871,3.33495,5.13454219177762,0.000842638438145974,0.711549755535345,-3.52222716020056,"STK17B"
"A_23_P87879",0.9911,1.998375,5.09437607867135,0.000886027350298544,0.711549755535345,-3.52763744502396,"CD69"
"A_24_P341674",0.54654825,0.166485875,5.03769807017103,0.000951451241235225,0.711549755535345,-3.53541057413528,"DIO2"
"A_33_P3397507",1.055455,-1.6314725,5.0358257237298,0.000953700493400514,0.711549755535345,-3.53567016549496,"AP1S2"
"A_24_P133253",-1.036925,-2.8342875,-4.97992316613374,0.00102359873606968,0.711549755535345,-3.54350476386247,"KITLG"
"A_33_P3236030",-1.498585,-1.8049825,-4.8882630033062,0.0011505823713101,0.711549755535345,-3.55670951306633,"ARHGAP24"
"A_32_P44568",-0.75065,-2.417,-4.86725915381566,0.0011820337785098,0.711549755535345,-3.55979955978858,"LDHA"
"A_23_P413303",1.02135375,0.186190625,4.79204914862055,0.00130255571932914,0.711549755535345,-3.57106549573133,"DKFZP434I0714"
"A_23_P62901",0.6452,2.397575,4.77845969982217,0.00132572457307508,0.711549755535345,-3.57313513338494,"BTG2"
"A_23_P503233",-0.588545,-1.2502275,-4.76380237094211,0.00135121698673403,0.711549755535345,-3.57537924008529,"EDARADD"
"A_23_P41629",0.5590329,0.25616855,4.68015073379596,0.00150728075486121,0.711549755535345,-3.58842517087883,"ADAMTS16"
"A_33_P3380642",0.64822,1.080915,4.66349614818119,0.00154062892697587,0.711549755535345,-3.5910717045584,"FRAS1"
"A_23_P83094",0.5646125,1.02561875,4.65325178385281,0.00156153864032684,0.711549755535345,-3.59270783147842,"TLE4"
"A_23_P216361",-0.4971225,-1.08181375,-4.64066438785341,0.00158765312861606,0.711549755535345,-3.59472678343221,"COL14A1"
"A_33_P3279362",0.414535,0.4640725,4.61973313067458,0.001632132729183,0.711549755535345,-3.59810520541715,"GRIK1-AS1"
"A_23_P432598",-1.5853925,-2.25102875,-4.5960322691991,0.00168413484246311,0.711549755535345,-3.60196278932779,"CHMP4C"
"A_23_P137391",-0.58596,-1.36617,-4.59598913928206,0.00168423109513978,0.711549755535345,-3.60196984049255,"ENO1"
"A_33_P3334743",1.099,2.301975,4.59239545056306,0.00169227208107515,0.711549755535345,-3.60255776114082,"RAPGEF2"
"A_24_P376129",-1.21985,-4.480125,-4.53642382601302,0.00182302920871874,0.711549755535345,-3.6118175630393,"DFNB31"
"A_23_P318300",-0.5703045,-0.30329775,-4.51326898735417,0.00188028649959763,0.711549755535345,-3.61570539851593,"ZAK"
"A_23_P166431",0.598965,-0.8378425,4.50808237984578,0.00189337698851816,0.711549755535345,-3.61658089450394,"C22orf24"
"A_33_P3234635",1.044175,-2.5669375,4.49757030766497,0.00192021197528794,0.711549755535345,-3.61836055227674,"NOTUM"
